,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Spending_Score_encoded
2322,466938,male,Yes,59,Yes,Artist,8.0,Low,1.0,0.0
2323,466939,male,Yes,73,Yes,Lawyer,1.0,High,2.0,2.0
2324,466951,female,Yes,52,Yes,Artist,0.0,High,3.0,2.0
2325,466954,female,Yes,66,Yes,Doctor,9.0,Average,2.0,1.0
2326,466955,male,Yes,61,No,Entertainment,1.0,Low,4.0,0.0
2327,466956,female,Yes,61,Yes,Artist,1.0,Low,1.0,0.0
2328,466961,female,Yes,61,Yes,Artist,2.0,Average,2.0,1.0
2329,466966,male,Yes,59,Yes,Entertainment,1.0,Average,2.0,1.0
2330,466967,male,Yes,51,Yes,Artist,1.0,Low,1.0,0.0
2331,466970,female,Yes,36,Yes,Homemaker,9.0,Low,2.0,0.0
2332,466971,male,No,71,Yes,Executive,9.0,Low,3.0,0.0
2333,466975,male,Yes,48,Yes,Artist,1.0,Average,2.0,1.0
2334,466990,male,Yes,43,Yes,Entertainment,9.0,Average,2.0,1.0
2335,466996,female,No,36,Yes,Artist,9.0,Low,1.0,0.0
2336,466998,female,Yes,57,No,Artist,4.0,Average,3.0,1.0
2337,466999,male,No,33,Yes,Healthcare,1.0,Low,3.0,0.0
2338,467000,female,No,31,Yes,Artist,1.0,Low,6.0,0.0
2339,467008,male,Yes,57,Yes,Artist,1.0,Average,3.0,1.0
2340,467009,female,No,33,No,Homemaker,2.0,Low,4.0,0.0
2341,467022,male,No,30,Yes,Artist,1.0,Low,5.0,0.0
2342,467023,male,Yes,26,Yes,Doctor,8.0,Average,2.0,1.0
2343,467025,female,No,29,No,Engineer,1.0,Low,3.0,0.0
2344,467044,female,No,42,Yes,Marketing,0.0,Low,1.0,0.0
2345,467046,female,No,30,Yes,Doctor,0.0,Low,5.0,0.0
2346,467050,female,No,18,No,Engineer,1.0,Low,5.0,0.0
2347,467053,male,No,18,No,Healthcare,5.0,Low,4.0,0.0
2348,467058,male,Yes,80,No,Executive,0.0,High,2.0,2.0
2349,467060,male,No,35,No,Engineer,7.0,Low,2.0,0.0
2350,467063,male,Yes,45,Yes,Entertainment,1.0,Average,2.0,1.0
2351,467073,male,No,42,Yes,Engineer,8.0,Low,1.0,0.0
2352,467078,female,Yes,26,No,Healthcare,6.0,High,2.0,2.0
2353,467079,male,Yes,38,Yes,Artist,1.0,Low,2.0,0.0
2354,467084,male,Yes,41,Yes,Artist,1.0,Average,7.0,1.0
2355,467085,male,No,45,Yes,Entertainment,1.0,Low,2.0,0.0
2356,467088,male,Yes,57,Yes,Artist,1.0,Low,1.0,0.0
2357,467092,female,No,33,Yes,Healthcare,5.0,Low,4.0,0.0
2358,467093,female,Yes,51,Yes,Artist,8.0,Average,2.0,1.0
2359,467098,male,Yes,85,No,Executive,1.0,Low,2.0,0.0
2360,467099,female,No,30,No,Entertainment,0.0,Low,3.0,0.0
2361,467107,male,Yes,38,Yes,Engineer,1.0,Average,3.0,1.0
2362,467111,male,Yes,66,Yes,Artist,1.0,Low,1.0,0.0
2363,467112,male,No,40,Yes,Artist,0.0,Low,2.0,0.0
2364,467113,male,Yes,83,Yes,Lawyer,4.0,Low,1.0,0.0
2365,467114,male,Yes,61,Yes,Marketing,1.0,Average,3.0,1.0
2366,467116,male,Yes,65,Yes,Executive,1.0,High,2.0,2.0
2367,467119,male,Yes,37,No,Marketing,0.0,High,4.0,2.0
2368,467121,male,Yes,47,Yes,Doctor,0.0,Low,1.0,0.0
2369,467125,male,Yes,51,No,Entertainment,1.0,Average,4.0,1.0
2370,467127,male,Yes,73,Yes,Lawyer,8.0,Low,1.0,0.0
2371,467129,female,Yes,49,No,Marketing,1.0,Average,3.0,1.0
2372,467132,female,Yes,73,Yes,Engineer,0.0,Low,2.0,0.0
2373,467136,male,Yes,37,No,Entertainment,1.0,Average,4.0,1.0
2374,467137,female,Yes,55,Yes,Engineer,0.0,Low,1.0,0.0
2375,467138,female,No,32,No,Homemaker,12.0,Low,1.0,0.0
2376,467139,female,No,28,Yes,Artist,0.0,Low,3.0,0.0
2377,467143,female,No,50,Yes,Lawyer,0.0,Low,3.0,0.0
2378,467144,male,Yes,38,Yes,Entertainment,1.0,Low,2.0,0.0
2379,467146,female,No,28,No,Homemaker,8.0,Low,1.0,0.0
2380,467147,male,No,46,Yes,Entertainment,1.0,Low,1.0,0.0
2381,467153,female,Yes,47,Yes,Artist,0.0,Low,2.0,0.0
2382,467157,male,Yes,39,Yes,Executive,8.0,High,6.0,2.0
2383,467158,female,No,26,No,Healthcare,1.0,Low,1.0,0.0
2384,467159,female,Yes,37,Yes,Homemaker,9.0,High,2.0,2.0
2385,467160,male,Yes,43,No,Artist,1.0,Average,2.0,1.0
2386,467165,female,No,27,No,Homemaker,1.0,Low,1.0,0.0
2387,467167,male,Yes,69,Yes,Artist,1.0,Average,1.0,1.0
2388,467168,male,Yes,47,Yes,Artist,9.0,Average,2.0,1.0
2389,467172,male,No,36,Yes,Artist,9.0,Low,2.0,0.0
2390,467180,male,Yes,43,Yes,Healthcare,1.0,Low,3.0,0.0
2391,467183,male,Yes,42,Yes,Entertainment,3.0,Average,4.0,1.0
2392,467185,male,No,29,Yes,Artist,0.0,Low,3.0,0.0
2393,467189,female,Yes,45,Yes,Artist,1.0,High,4.0,2.0
2394,467193,male,Yes,88,Yes,Artist,1.0,Low,2.0,0.0
2395,467201,female,No,33,Yes,Engineer,4.0,Low,5.0,0.0
2396,467202,male,Yes,18,Yes,Doctor,0.0,Low,4.0,0.0
2397,467208,female,Yes,41,Yes,Homemaker,3.0,High,2.0,2.0
2398,467212,female,No,28,Yes,Doctor,1.0,Low,3.0,0.0
2399,467216,female,No,30,Yes,Entertainment,0.0,Low,1.0,0.0
2400,467217,female,Yes,79,Yes,Lawyer,4.0,High,2.0,2.0
2401,467218,female,No,27,Yes,Artist,8.0,Low,1.0,0.0
2402,467223,female,Yes,53,Yes,Engineer,0.0,Average,4.0,1.0
2403,467227,female,No,43,Yes,Artist,14.0,Low,1.0,0.0
2404,467230,male,No,19,No,Healthcare,1.0,Low,4.0,0.0
2405,467232,male,No,26,No,Entertainment,1.0,Low,2.0,0.0
2406,467233,female,No,67,No,Artist,1.0,Low,2.0,0.0
2407,467235,female,No,32,Yes,Artist,1.0,Low,2.0,0.0
2408,467238,female,No,26,Yes,Doctor,7.0,Low,4.0,0.0
2409,467239,female,No,29,No,Engineer,0.0,Low,3.0,0.0
2410,467241,female,No,33,Yes,Artist,9.0,Low,1.0,0.0
2411,467242,male,No,22,Yes,Doctor,0.0,Low,3.0,0.0
2412,467247,female,No,27,No,Engineer,0.0,Low,2.0,0.0
2413,467256,male,No,30,No,Healthcare,1.0,Low,4.0,0.0
2414,467260,male,No,25,Yes,Doctor,8.0,Low,4.0,0.0
2415,467263,female,No,32,No,Marketing,2.0,Low,1.0,0.0
2416,467268,male,Yes,85,Yes,Lawyer,3.0,Low,1.0,0.0
2417,467275,male,No,29,Yes,Healthcare,2.0,Low,2.0,0.0
2418,467281,male,Yes,56,Yes,Lawyer,0.0,Low,4.0,0.0
2419,467283,male,Yes,52,Yes,Artist,0.0,Average,3.0,1.0
2420,467288,female,No,25,No,Healthcare,7.0,Low,5.0,0.0
2421,467296,female,Yes,65,Yes,Artist,3.0,Average,2.0,1.0
2422,467300,female,Yes,49,Yes,Artist,1.0,Low,1.0,0.0
2423,467301,female,Yes,73,Yes,Lawyer,1.0,Low,2.0,0.0
2424,467303,male,Yes,36,Yes,Doctor,2.0,Average,2.0,1.0
2425,467309,female,No,36,Yes,Engineer,4.0,Low,1.0,0.0
2426,467311,male,Yes,71,Yes,Lawyer,1.0,High,3.0,2.0
2427,467312,female,Yes,55,Yes,Artist,0.0,Low,2.0,0.0
2428,467313,male,Yes,35,Yes,Entertainment,1.0,Average,2.0,1.0
2429,467314,male,Yes,41,No,Artist,0.0,Average,2.0,1.0
2430,467317,male,No,42,Yes,Artist,1.0,Low,1.0,0.0
2431,467318,male,Yes,35,Yes,Doctor,4.0,Low,2.0,0.0
2432,467322,female,Yes,48,Yes,Artist,1.0,Average,2.0,1.0
2433,467325,female,Yes,73,Yes,Lawyer,1.0,High,2.0,2.0
2434,467329,female,No,40,Yes,Doctor,1.0,Low,1.0,0.0
2435,467338,female,No,29,Yes,Healthcare,3.0,Low,6.0,0.0
2436,467339,male,No,62,Yes,Artist,1.0,Average,3.0,1.0
2437,467344,male,Yes,89,Yes,Lawyer,0.0,Low,2.0,0.0
2438,467345,male,Yes,86,Yes,Lawyer,0.0,Low,1.0,0.0
2439,467346,male,Yes,38,Yes,Artist,0.0,Average,3.0,1.0
2440,467352,male,Yes,45,Yes,Executive,0.0,High,4.0,2.0
2441,467355,male,No,26,No,Healthcare,0.0,Low,4.0,0.0
2442,467357,male,Yes,55,Yes,Homemaker,1.0,Low,2.0,0.0
2443,467358,female,Yes,52,Yes,Artist,1.0,Average,5.0,1.0
2444,467359,male,Yes,43,Yes,Artist,5.0,Average,2.0,1.0
2445,467365,male,No,35,Yes,Artist,1.0,Low,1.0,0.0
2446,467367,male,Yes,73,Yes,Lawyer,1.0,Low,2.0,0.0
2447,467369,male,No,41,Yes,Artist,4.0,Low,3.0,0.0
2448,467373,male,No,27,Yes,Healthcare,0.0,Low,1.0,0.0
2449,467375,male,Yes,35,Yes,Entertainment,6.0,Low,3.0,0.0
2450,467378,female,Yes,63,Yes,Artist,0.0,Average,2.0,1.0
2451,467384,male,No,41,Yes,Homemaker,5.0,Low,1.0,0.0
2452,467385,male,No,53,No,Artist,1.0,Low,0.0,0.0
2453,467389,male,No,42,No,Engineer,0.0,Low,1.0,0.0
2454,467393,female,Yes,46,Yes,Artist,0.0,Average,4.0,1.0
2455,467398,male,Yes,38,No,Entertainment,0.0,Low,2.0,0.0
2456,467399,male,Yes,25,Yes,Doctor,1.0,Low,3.0,0.0
2457,467403,female,Yes,40,Yes,Artist,7.0,Average,3.0,1.0
2458,467410,female,Yes,55,Yes,Lawyer,1.0,Low,2.0,0.0
2459,467415,female,No,29,Yes,Healthcare,0.0,Low,1.0,0.0
2460,467419,female,Yes,39,Yes,Artist,2.0,Low,1.0,0.0
2461,467421,male,Yes,50,Yes,Doctor,1.0,Average,3.0,1.0
2462,467422,female,Yes,61,Yes,Artist,1.0,Average,2.0,1.0
2463,467423,male,Yes,56,Yes,Artist,0.0,Low,1.0,0.0
2464,467434,male,No,40,Yes,Entertainment,1.0,Low,3.0,0.0
2465,467437,female,Yes,86,Yes,Lawyer,0.0,High,2.0,2.0
2466,467438,male,No,27,No,Entertainment,5.0,Low,3.0,0.0
2467,467441,male,No,35,Yes,Artist,7.0,Low,1.0,0.0
2468,467442,male,Yes,56,Yes,Artist,7.0,Average,2.0,1.0
2469,467444,female,Yes,36,Yes,Artist,4.0,Low,2.0,0.0
2470,467445,male,Yes,32,Yes,Doctor,9.0,Low,2.0,0.0
2471,467449,female,Yes,85,Yes,Lawyer,1.0,Low,2.0,0.0
2472,467451,female,Yes,51,Yes,Artist,0.0,Low,1.0,0.0
2473,467455,female,No,41,Yes,Artist,8.0,Low,2.0,0.0
2474,467456,male,Yes,42,No,Executive,5.0,High,4.0,2.0
2475,467457,female,No,30,Yes,Marketing,0.0,Low,6.0,0.0
2476,467459,male,Yes,42,Yes,Executive,4.0,High,5.0,2.0
2477,467463,female,Yes,42,Yes,Artist,9.0,Average,3.0,1.0
2478,467468,female,No,25,No,Healthcare,2.0,Low,5.0,0.0
2479,467472,male,Yes,60,Yes,Executive,4.0,High,4.0,2.0
2480,467474,male,No,18,No,Healthcare,2.0,Low,5.0,0.0
2481,467479,male,Yes,36,Yes,Executive,0.0,Average,4.0,1.0
2482,467481,male,Yes,49,Yes,Artist,0.0,Average,2.0,1.0
2483,467482,male,Yes,42,Yes,Executive,1.0,High,3.0,2.0
2484,467487,male,Yes,42,No,Artist,1.0,Average,5.0,1.0
2485,467488,female,Yes,39,Yes,Entertainment,3.0,Average,2.0,1.0
2486,467492,female,Yes,62,Yes,Doctor,1.0,Low,2.0,0.0
2487,467493,male,Yes,47,Yes,Executive,0.0,High,4.0,2.0
2488,467499,male,Yes,39,Yes,Artist,3.0,Low,3.0,0.0
2489,467500,female,Yes,25,Yes,Artist,3.0,High,2.0,2.0
2490,467503,female,No,27,Yes,Artist,1.0,Low,4.0,0.0
2491,467504,female,No,31,Yes,Doctor,0.0,Low,4.0,0.0
2492,467505,male,Yes,36,Yes,Artist,0.0,Low,4.0,0.0
2493,467510,male,Yes,51,Yes,Entertainment,3.0,Low,3.0,0.0
2494,467511,male,Yes,63,Yes,Entertainment,4.0,Low,1.0,0.0
2495,467514,male,No,40,Yes,Artist,7.0,Low,4.0,0.0
2496,467518,male,No,22,Yes,Doctor,1.0,Low,3.0,0.0
2497,467532,male,Yes,52,Yes,Artist,9.0,Low,1.0,0.0
2498,467533,male,Yes,89,Yes,Lawyer,4.0,Low,1.0,0.0
2499,467537,female,Yes,65,Yes,Lawyer,3.0,High,3.0,2.0
2500,467539,male,Yes,48,Yes,Artist,4.0,Average,4.0,1.0
2501,467540,male,Yes,48,Yes,Healthcare,1.0,Average,4.0,1.0
2502,467542,male,No,31,Yes,Healthcare,8.0,Low,1.0,0.0
2503,467557,female,Yes,62,Yes,Artist,4.0,Average,2.0,1.0
2504,467559,male,Yes,58,Yes,Executive,0.0,Average,4.0,1.0
2505,467565,male,Yes,60,Yes,Artist,0.0,Low,3.0,0.0
2506,467569,male,No,19,No,Healthcare,2.0,Low,4.0,0.0
2507,467570,male,No,18,No,Healthcare,14.0,Low,2.0,0.0
2508,467576,male,Yes,48,Yes,Doctor,1.0,Average,3.0,1.0
2509,467579,male,No,35,Yes,Doctor,5.0,Low,1.0,0.0
2510,467580,male,No,27,Yes,Doctor,3.0,Low,3.0,0.0
2511,467588,male,Yes,60,Yes,Artist,0.0,Average,4.0,1.0
2512,467589,male,No,32,No,Entertainment,0.0,Low,1.0,0.0
2513,467592,male,Yes,40,Yes,Entertainment,7.0,Low,2.0,0.0
2514,467595,female,No,25,Yes,Healthcare,0.0,Low,1.0,0.0
2515,467596,male,Yes,42,No,Artist,1.0,Low,5.0,0.0
2516,467604,male,No,26,No,Healthcare,8.0,Low,8.0,0.0
2517,467608,male,No,27,Yes,Engineer,6.0,Low,1.0,0.0
2518,467609,male,No,42,No,Artist,2.0,Low,4.0,0.0
2519,467610,female,Yes,77,Yes,Lawyer,4.0,Low,1.0,0.0
2520,467612,male,Yes,70,Yes,Executive,0.0,Low,4.0,0.0
2521,467614,male,Yes,36,No,Artist,4.0,Average,2.0,1.0
2522,467620,male,Yes,57,Yes,Lawyer,6.0,Low,3.0,0.0
2523,467621,male,Yes,76,Yes,Lawyer,1.0,Low,1.0,0.0
2524,467623,male,Yes,77,Yes,no,0.0,High,2.0,2.0
2525,467629,male,Yes,52,Yes,Artist,1.0,Low,1.0,0.0
2526,467635,female,No,35,Yes,Artist,9.0,Low,1.0,0.0
2527,467641,male,Yes,43,Yes,Doctor,9.0,Average,2.0,1.0
2528,467643,male,No,43,Yes,Artist,14.0,Low,1.0,0.0
2529,467654,female,Yes,62,Yes,Artist,8.0,High,4.0,2.0
2530,467657,male,No,21,No,Healthcare,0.0,Low,4.0,0.0
2531,467658,male,No,23,No,Healthcare,0.0,Low,4.0,0.0
2532,467659,male,Yes,65,Yes,Entertainment,0.0,Average,2.0,1.0
2533,467664,male,Yes,35,Yes,Executive,4.0,High,4.0,2.0
2534,467666,male,Yes,48,Yes,Executive,4.0,High,3.0,2.0
2535,467667,male,Yes,33,Yes,Doctor,9.0,Low,2.0,0.0
2536,467669,male,Yes,82,Yes,Lawyer,1.0,High,2.0,2.0
2537,467673,male,Yes,45,No,Executive,1.0,High,4.0,2.0
2538,467678,male,No,56,No,Marketing,1.0,Low,2.0,0.0
2539,467679,female,Yes,49,Yes,Artist,4.0,Average,4.0,1.0
2540,467683,male,Yes,30,Yes,Healthcare,8.0,High,3.0,2.0
2541,467684,male,No,37,Yes,Healthcare,8.0,Low,3.0,0.0
2542,467685,male,Yes,51,No,Marketing,0.0,High,6.0,2.0
2543,467693,male,Yes,59,Yes,Entertainment,5.0,High,5.0,2.0
2544,467694,male,Yes,56,Yes,Executive,0.0,High,2.0,2.0
2545,467699,female,Yes,29,Yes,Doctor,0.0,Average,2.0,1.0
2546,467705,male,Yes,31,Yes,Artist,1.0,Low,2.0,0.0
2547,467706,female,Yes,35,Yes,Artist,1.0,Average,4.0,1.0
2548,467707,male,Yes,89,Yes,Lawyer,7.0,High,2.0,2.0
2549,467710,female,No,38,Yes,Artist,9.0,Low,4.0,0.0
2550,467715,male,Yes,45,Yes,Executive,4.0,High,3.0,2.0
2551,467721,male,No,37,Yes,Entertainment,0.0,Low,1.0,0.0
2552,467723,male,Yes,74,No,Executive,1.0,Low,7.0,0.0
2553,467726,male,Yes,82,Yes,Lawyer,0.0,High,2.0,2.0
2554,467727,male,Yes,53,Yes,Artist,7.0,High,4.0,2.0
2555,467728,female,Yes,43,No,Engineer,0.0,High,5.0,2.0
2556,467729,male,Yes,62,Yes,Entertainment,2.0,Average,6.0,1.0
2557,467733,male,Yes,56,No,Executive,8.0,High,3.0,2.0
2558,467734,male,Yes,88,Yes,Lawyer,3.0,High,2.0,2.0
2559,467735,male,No,28,Yes,Doctor,0.0,Low,2.0,0.0
2560,467737,female,Yes,51,Yes,Entertainment,5.0,Average,2.0,1.0
2561,467739,female,Yes,60,No,Artist,0.0,Average,4.0,1.0
2562,467740,male,No,19,No,Healthcare,0.0,Low,3.0,0.0
2563,467741,male,No,23,No,Healthcare,1.0,Low,3.0,0.0
2564,467749,male,No,20,No,Healthcare,0.0,Low,9.0,0.0
2565,467763,female,No,50,Yes,Artist,1.0,Low,1.0,0.0
2566,467767,female,No,21,No,Marketing,4.0,Low,4.0,0.0
2567,467768,male,Yes,62,Yes,Doctor,0.0,Average,2.0,1.0
2568,467769,female,No,36,Yes,Doctor,1.0,Low,1.0,0.0
2569,467772,female,No,31,No,Marketing,0.0,Low,2.0,0.0
2570,467779,male,Yes,52,Yes,Doctor,4.0,Average,3.0,1.0
2571,467789,male,No,20,No,Healthcare,1.0,Low,5.0,0.0
2572,467798,female,No,23,No,Homemaker,2.0,Low,2.0,0.0
2573,467802,female,Yes,48,Yes,Artist,1.0,High,5.0,2.0
2574,467803,female,Yes,40,Yes,Entertainment,6.0,Average,2.0,1.0
2575,467806,male,Yes,55,Yes,Artist,1.0,High,2.0,2.0
2576,467808,female,Yes,62,Yes,Artist,1.0,Average,2.0,1.0
2577,467812,male,No,48,Yes,Artist,0.0,Low,1.0,0.0
2578,467813,male,Yes,36,Yes,Entertainment,1.0,Low,2.0,0.0
2579,467815,female,Yes,73,Yes,Artist,0.0,Low,2.0,0.0
2580,467825,female,No,23,No,Marketing,0.0,Low,8.0,0.0
2581,467828,female,Yes,25,Yes,Artist,0.0,Average,2.0,1.0
2582,467838,male,Yes,60,Yes,Artist,0.0,Average,2.0,1.0
2583,467848,male,No,37,Yes,Artist,14.0,Low,1.0,0.0
2584,467849,female,Yes,39,Yes,Doctor,0.0,Low,1.0,0.0
2585,467852,female,No,39,Yes,Artist,12.0,Low,1.0,0.0
2586,467856,male,Yes,58,Yes,Artist,0.0,Low,2.0,0.0
2587,467860,female,No,33,Yes,Entertainment,0.0,Low,1.0,0.0
2588,467861,female,No,29,No,Artist,3.0,Low,4.0,0.0
2589,467864,female,Yes,66,Yes,Lawyer,1.0,High,2.0,2.0
2590,467865,female,No,40,Yes,Artist,2.0,Low,1.0,0.0
2591,467868,female,Yes,66,Yes,Entertainment,0.0,High,2.0,2.0
2592,467876,female,Yes,50,Yes,Artist,9.0,High,2.0,2.0
2593,467879,female,Yes,51,Yes,Artist,7.0,High,4.0,2.0
2594,467880,female,Yes,50,Yes,Artist,0.0,Average,2.0,1.0
2595,467882,female,No,39,Yes,Artist,1.0,Low,1.0,0.0
2596,467883,female,Yes,46,Yes,Artist,0.0,Average,2.0,1.0
2597,467888,male,No,29,Yes,Doctor,0.0,Low,4.0,0.0
2598,467891,female,No,29,Yes,Doctor,0.0,Low,5.0,0.0
2599,467892,male,No,23,Yes,Doctor,1.0,Low,5.0,0.0
2600,467894,male,Yes,57,Yes,Artist,1.0,Average,2.0,1.0
2601,467895,female,No,31,Yes,Healthcare,1.0,Low,4.0,0.0
2602,467898,female,Yes,69,Yes,Artist,1.0,Low,1.0,0.0
2603,467901,female,No,28,Yes,Entertainment,0.0,Low,4.0,0.0
2604,467904,female,No,31,Yes,Artist,14.0,Low,1.0,0.0
2605,467905,male,Yes,37,Yes,Executive,0.0,High,3.0,2.0
2606,467911,male,Yes,58,Yes,Healthcare,0.0,Low,4.0,0.0
2607,467913,male,Yes,48,Yes,Artist,3.0,Low,1.0,0.0
2608,467915,female,No,18,Yes,Doctor,1.0,Low,4.0,0.0
2609,467917,female,No,27,Yes,Healthcare,2.0,Low,4.0,0.0
2610,467927,male,No,30,Yes,Doctor,8.0,Low,6.0,0.0
2611,467929,female,Yes,36,Yes,Artist,1.0,Average,2.0,1.0
2612,467930,male,Yes,45,Yes,Entertainment,4.0,Average,2.0,1.0
2613,467932,female,No,26,No,Healthcare,1.0,Low,4.0,0.0
2614,467933,female,No,23,No,Healthcare,0.0,Low,3.0,0.0
2615,467934,female,No,42,Yes,Artist,0.0,Low,1.0,0.0
2616,467938,male,Yes,46,Yes,Entertainment,5.0,Low,1.0,0.0
2617,467940,female,No,27,No,Marketing,8.0,Low,4.0,0.0
2618,467946,female,Yes,42,Yes,Artist,0.0,Low,2.0,0.0
2619,467948,female,No,19,No,Healthcare,0.0,Low,3.0,0.0
2620,467949,male,No,21,No,Healthcare,1.0,Low,4.0,0.0
2621,467950,female,No,35,Yes,Entertainment,1.0,Low,2.0,0.0
2622,467954,male,No,29,No,Healthcare,9.0,Low,4.0,0.0
2623,467958,female,No,35,Yes,Doctor,1.0,Low,1.0,0.0
2624,467960,female,No,53,Yes,Entertainment,0.0,Low,2.0,0.0
2625,467961,male,Yes,47,Yes,Executive,1.0,High,5.0,2.0
2626,467968,female,No,43,Yes,Healthcare,9.0,Low,3.0,0.0
